year,month,rainfall,date
1997,11,105.59999932348728,1997-11-01
1997,12,86.60000187158585,1997-12-01
1998,1,70.60000017285347,1998-01-01
1998,2,70.60000085830688,1998-02-01
1998,3,41.99999998509884,1998-03-01
1998,4,99.99999986588955,1998-04-01
1998,5,52.00000062584877,1998-05-01
1998,6,46.39999961853027,1998-06-01
1998,7,2.800000011920929,1998-07-01
1998,8,1.5999999791383743,1998-08-01
1998,9,108.80000142753124,1998-09-01
1998,10,126.00000065565109,1998-10-01
1998,11,47.80000019073486,1998-11-01
1998,12,47.79999892413616,1998-12-01
1999,1,83.39999774098396,1999-01-01
1999,2,50.59999969601631,1999-02-01
1999,3,54.59999829530716,1999-03-01
1999,4,78.59999990463257,1999-04-01
1999,5,23.00000001490116,1999-05-01
1999,6,51.60000088810921,1999-06-01
1999,7,11.600000098347664,1999-07-01
1999,8,25.399999603629112,1999-08-01
1999,9,202.79999758303165,1999-09-01
1999,10,70.20000004768372,1999-10-01
1999,11,176.9999984204769,1999-11-01
1999,12,90.00000038743019,1999-12-01
2000,1,72.40000119805336,2000-01-01
2000,2,10.200000271201134,2000-02-01
2000,3,70.39999860525131,2000-03-01
2000,4,46.000000551342964,2000-04-01
2000,5,0.800000011920929,2000-05-01
2000,6,7.200000286102295,2000-06-01
2000,7,7.0,2000-07-01
2000,8,14.600000381469727,2000-08-01
2000,9,58.999999448657036,2000-09-01
2000,10,172.00000044703484,2000-10-01
2000,11,410.3999968767166,2000-11-01
2000,12,107.00000031292439,2000-12-01
2001,1,72.1999993249774,2001-01-01
2001,2,15.19999997317791,2001-02-01
2001,3,122.10000013560057,2001-03-01
2001,4,56.19999972730875,2001-04-01
2001,5,34.80000013113022,2001-05-01
2001,6,5.80000002682209,2001-06-01
2001,7,11.599999882280827,2001-07-01
2001,8,0.0,2001-08-01
2001,9,127.30000238120556,2001-09-01
2001,10,115.9999994635582,2001-10-01
2001,11,113.79999925196171,2001-11-01
2001,12,33.40000035613775,2001-12-01
2002,1,39.1999996304512,2002-01-01
2002,2,66.9999992698431,2002-02-01
2002,3,4.400000110268593,2002-03-01
2002,4,72.799998909235,2002-04-01
2002,5,61.199999526143074,2002-05-01
2002,6,55.200000643730164,2002-06-01
2002,7,55.39999909698963,2002-07-01
2002,8,0.0,2002-08-01
2002,9,25.40000031888485,2002-09-01
2002,10,103.39999888837337,2002-10-01
2002,11,152.4000020623207,2002-11-01
2002,12,149.60000205039978,2002-12-01
2003,1,30.500000081956387,2003-01-01
2003,2,6.599999904632568,2003-02-01
2003,3,7.900000028312206,2003-03-01
2003,4,40.999999932944775,2003-04-01
2003,5,5.500000096857548,2003-05-01
2003,6,14.900000110268593,2003-06-01
2003,7,0.8999999761581421,2003-07-01
2003,8,16.300000369548798,2003-08-01
2003,9,20.399999894201756,2003-09-01
2003,10,21.299999929964542,2003-10-01
2003,11,47.70000047236681,2003-11-01
2003,12,37.50000074505806,2003-12-01
2004,1,65.99999945610762,2004-01-01
2004,2,99.80000050365925,2004-02-01
2004,3,89.69999948143959,2004-03-01
2004,4,84.35000050067902,2004-04-01
2004,5,68.30000061541796,2004-05-01
2004,6,25.50000023841858,2004-06-01
2004,7,6.599999837577343,2004-07-01
2004,8,4.700000047683716,2004-08-01
2004,9,42.50000041723251,2004-09-01
2004,10,143.05000081658363,2004-10-01
2004,11,85.99999898672104,2004-11-01
2004,12,83.99999991059303,2004-12-01
2005,1,43.449999921023846,2005-01-01
2005,2,46.45000021904707,2005-02-01
2005,3,38.40000005811453,2005-03-01
2005,4,44.55000001192093,2005-04-01
2005,5,29.800000205636024,2005-05-01
2005,6,18.299999952316284,2005-06-01
2005,7,3.800000049173832,2005-07-01
2005,8,15.999999821186066,2005-08-01
2005,9,92.80000087618828,2005-09-01
2005,10,101.64999967813492,2005-10-01
2005,11,93.20000056177378,2005-11-01
2005,12,66.34999977052212,2005-12-01
2006,1,94.54999908804893,2006-01-01
2006,2,82.14999952167273,2006-02-01
2006,3,14.100000120699406,2006-03-01
2006,4,29.69999960809946,2006-04-01
2006,5,55.39999954402447,2006-05-01
2006,6,2.5000000968575478,2006-06-01
2006,7,50.49999952316284,2006-07-01
2006,8,28.299999423325062,2006-08-01
2006,9,89.19999953359365,2006-09-01
2006,10,71.15000004693866,2006-10-01
2006,11,101.94999831169844,2006-11-01
2006,12,101.10000101476908,2006-12-01
2007,1,68.39999929070473,2007-01-01
2007,2,60.99999977648258,2007-02-01
2007,3,58.700000673532486,2007-03-01
2007,4,2.200000047683716,2007-04-01
2007,5,155.60000124573708,2007-05-01
2007,6,20.000000059604645,2007-06-01
2007,7,0.0,2007-07-01
2007,8,97.00000002980232,2007-08-01
2007,9,99.0000001937151,2007-09-01
2007,10,65.19999915361404,2007-10-01
2007,11,11.400000005960464,2007-11-01
2007,12,0.0,2007-12-01
2008,1,0.0,2008-01-01
2008,2,0.0,2008-02-01
2008,3,0.0,2008-03-01
2008,4,53.19999872148037,2008-04-01
2008,5,84.1999985575676,2008-05-01
2008,6,57.599999979138374,2008-06-01
2008,7,0.0,2008-07-01
2008,8,5.799999862909317,2008-08-01
2008,9,32.00000050663948,2008-09-01
2008,10,133.8999974578619,2008-10-01
2008,11,227.79999835789204,2008-11-01
2008,12,118.59999887645245,2008-12-01
2009,1,0.0,2009-01-01
2009,2,0.0,2009-02-01
2009,3,0.0,2009-03-01
2009,4,0.0,2009-04-01
2009,5,0.0,2009-05-01
2009,6,0.0,2009-06-01
2009,7,0.0,2009-07-01
2009,8,126.80000142753124,2009-08-01
2009,9,128.7999992966652,2009-09-01
2009,10,110.19999803602695,2009-10-01
2009,11,95.40000158548355,2009-11-01
2009,12,174.19999922811985,2009-12-01
2010,1,135.99999977648258,2010-01-01
2010,2,65.99999979138374,2010-02-01
2010,3,42.19999961555004,2010-03-01
2010,4,74.8999997228384,2010-04-01
2010,5,179.00000101327896,2010-05-01
2010,6,96.80000114440918,2010-06-01
2010,7,141.40000143647194,2010-07-01
2010,8,88.00000190734863,2010-08-01
2010,9,44.40000131726265,2010-09-01
2010,10,167.5999997407198,2010-10-01
2010,11,262.90000392496586,2010-11-01
2010,12,166.599999666214,2010-12-01
2011,1,58.200000166893005,2011-01-01
2011,2,102.3999995291233,2011-02-01
2011,3,98.5999984741211,2011-03-01
2011,4,16.199999764561653,2011-04-01
2011,5,19.99999962747097,2011-05-01
2011,6,42.60000076889992,2011-06-01
2011,7,27.999999955296516,2011-07-01
2011,8,0.0,2011-08-01
2011,9,42.99999964237213,2011-09-01
2011,10,22.200000196695328,2011-10-01
2011,11,31.200000301003456,2011-11-01
2011,12,119.8000019043684,2011-12-01
2012,1,19.80000002682209,2012-01-01
2012,2,21.400000169873238,2012-02-01
2012,3,20.79999953508377,2012-03-01
2012,4,160.20000007748604,2012-04-01
2012,5,76.80000020563602,2012-05-01
2012,6,18.399999737739563,2012-06-01
2012,7,0.0,2012-07-01
2012,8,57.59999868273735,2012-08-01
2012,9,50.599999740719795,2012-09-01
2012,10,177.7999969869852,2012-10-01
2012,11,221.20000371336937,2012-11-01
2012,12,147.9999991506338,2012-12-01
2013,1,189.0000017285347,2013-01-01
2013,2,104.20000047981739,2013-02-01
2013,3,222.00000029802322,2013-03-01
2013,4,86.99999761581421,2013-04-01
2013,5,68.60000070929527,2013-05-01
2013,6,14.7999999076128,2013-06-01
2013,7,3.5999999046325684,2013-07-01
2013,8,16.200000390410423,2013-08-01
2013,9,62.19999846816063,2013-09-01
2013,10,133.00000022351742,2013-10-01
2013,11,89.80000007152557,2013-11-01
2013,12,26.199999406933784,2013-12-01
2014,1,297.5999963581562,2014-01-01
2014,2,139.00000150501728,2014-02-01
2014,3,71.99999922513962,2014-03-01
2014,4,42.59999980032444,2014-04-01
2014,5,18.199999287724495,2014-05-01
2014,6,43.99999934434891,2014-06-01
2014,7,183.20000244677067,2014-07-01
2014,8,1.600000038743019,2014-08-01
2014,9,78.00000059604645,2014-09-01
2014,10,92.99999868869781,2014-10-01
2014,11,249.60000060498714,2014-11-01
2014,12,140.40000361204147,2014-12-01
2015,1,80.60000111162663,2015-01-01
2015,2,79.60000078380108,2015-02-01
2015,3,63.000000312924385,2015-03-01
2015,4,54.00000037252903,2015-04-01
2015,5,18.599999845027924,2015-05-01
2015,6,24.60000017285347,2015-06-01
2015,7,54.80000001192093,2015-07-01
2015,8,218.6000054180622,2015-08-01
2015,9,18.00000049173832,2015-09-01
2015,10,254.80000346899033,2015-10-01
2015,11,11.199999839067459,2015-11-01
2015,12,9.800000056624413,2015-12-01
2016,1,158.39999821782112,2016-01-01
2016,2,218.4000010341406,2016-02-01
2016,3,46.6000000089407,2016-03-01
2016,4,42.79999962449074,2016-04-01
2016,5,51.0000009983778,2016-05-01
2016,6,83.80000194907188,2016-06-01
2016,7,4.600000008940697,2016-07-01
2016,8,44.000000670552254,2016-08-01
2016,9,156.20000290870667,2016-09-01
2016,10,116.59999950230122,2016-10-01
2016,11,131.8000000268221,2016-11-01
2016,12,4.399999916553497,2016-12-01
2017,1,46.0000002682209,2017-01-01
2017,2,107.80000048875809,2017-02-01
2017,3,46.59999933838844,2017-03-01
2017,4,17.799999967217445,2017-04-01
2017,5,33.59999953210354,2017-05-01
2017,6,28.80000077188015,2017-06-01
2017,7,4.800000101327896,2017-07-01
2017,8,2.199999988079071,2017-08-01
2017,9,228.99999533593655,2017-09-01
2017,10,5.4000000804662704,2017-10-01
2017,11,135.40000019967556,2017-11-01
2017,12,134.79999840259552,2017-12-01
2018,1,52.1999993622303,2018-01-01
2018,2,90.0000002682209,2018-02-01
2018,3,208.9999988824129,2018-03-01
2018,4,70.40000170469284,2018-04-01
2018,5,107.20000132918358,2018-05-01
2018,6,19.199999690055847,2018-06-01
2018,7,16.599999621510506,2018-07-01
2018,8,14.400000214576721,2018-08-01
2018,9,29.000000819563866,2018-09-01
2018,10,82.19999898970127,2018-10-01
2018,11,97.79999996721745,2018-11-01
2018,12,83.99999862909317,2018-12-01
2019,1,54.19999961555004,2019-01-01
2019,2,41.19999980926514,2019-02-01
2019,3,10.200000166893005,2019-03-01
2019,4,109.20000083744526,2019-04-01
2019,5,116.40000179409981,2019-05-01
2019,6,2.5999999046325684,2019-06-01
2019,7,112.40000009536743,2019-07-01
2019,8,3.799999952316284,2019-08-01
2019,9,44.20000039041042,2019-09-01
2019,10,119.20000246167183,2019-10-01
2019,11,336.5999992340803,2019-11-01
2019,12,129.59999802708626,2019-12-01
2020,1,66.59999977052212,2020-01-01
2020,2,51.80000005662441,2020-02-01
2020,3,50.800000324845314,2020-03-01
2020,4,47.200000166893005,2020-04-01
2020,5,62.800000324845314,2020-05-01
2020,6,120.99999858438969,2020-06-01
2020,7,25.80000066757202,2020-07-01
2020,8,82.19999924302101,2020-08-01
2020,9,54.000000193715096,2020-09-01
2020,10,268.7999982088804,2020-10-01
2020,11,52.59999968111515,2020-11-01
2020,12,263.4000011086464,2020-12-01
2021,1,271.4000017493963,2021-01-01
2021,2,51.79999929666519,2021-02-01
2021,3,0.6000000089406967,2021-03-01
2021,4,44.4000001847744,2021-04-01
2021,5,67.39999982714653,2021-05-01
2021,6,4.0,2021-06-01
2021,7,9.199999958276749,2021-07-01
2021,8,6.799999907612801,2021-08-01
2021,9,52.40000021457672,2021-09-01
2021,10,53.200001150369644,2021-10-01
2021,11,126.3999999910593,2021-11-01
2021,12,174.20000012218952,2021-12-01
2022,1,66.59999911487103,2022-01-01
2022,2,41.40000046789646,2022-02-01
2022,3,57.200001910328865,2022-03-01
2022,4,56.799999967217445,2022-04-01
2022,5,33.79999905824661,2022-05-01
2022,6,20.000000149011612,2022-06-01
2022,7,0.20000000298023224,2022-07-01
2022,8,37.00000047683716,2022-08-01
2022,9,45.3999999165535,2022-09-01
2022,10,4.6000001430511475,2022-10-01
2022,11,162.80000011622906,2022-11-01
2022,12,148.99999977648258,2022-12-01
2023,1,121.99999867379665,2023-01-01
2023,2,29.199999645352364,2023-02-01
2023,3,47.600000619888306,2023-03-01
2023,4,34.00000008940697,2023-04-01
2023,5,85.80000038444996,2023-05-01
2023,6,154.19999791681767,2023-06-01
2023,7,21.39999981224537,2023-07-01
2023,8,108.60000295937061,2023-08-01
2023,9,21.39999993145466,2023-09-01
2023,10,169.79999867081642,2023-10-01
2023,11,104.99999864399433,2023-11-01
