year,month,rainfall,date
1975,5,148.6,1975-05-01
1975,6,58.15,1975-06-01
1975,7,1.0,1975-07-01
1975,8,67.05,1975-08-01
1975,9,100.94999999999999,1975-09-01
1975,10,108.35,1975-10-01
1975,11,162.2,1975-11-01
1975,12,169.8,1975-12-01
1976,1,43.3,1976-01-01
1976,2,63.5,1976-02-01
1976,3,53.2,1976-03-01
1976,4,36.0,1976-04-01
1976,5,66.6,1976-05-01
1976,6,5.8,1976-06-01
1976,7,57.0,1976-07-01
1976,8,86.4,1976-08-01
1976,9,160.55,1976-09-01
1976,10,151.45,1976-10-01
1976,11,137.0,1976-11-01
1976,12,90.85,1976-12-01
1977,1,357.15,1977-01-01
1977,2,185.8,1977-02-01
1977,3,137.4,1977-03-01
1977,4,44.6,1977-04-01
1977,5,132.6,1977-05-01
1977,6,51.4,1977-06-01
1977,7,29.8,1977-07-01
1977,8,217.25,1977-08-01
1977,9,47.8,1977-09-01
1977,10,176.39999999999998,1977-10-01
1977,11,102.25,1977-11-01
1977,12,148.6,1977-12-01
1978,1,193.2,1978-01-01
1978,2,226.39999999999998,1978-02-01
1978,3,84.8,1978-03-01
1978,4,167.60000000000002,1978-04-01
1978,5,136.3,1978-05-01
1978,6,76.25,1978-06-01
1978,7,30.3,1978-07-01
1978,8,40.5,1978-08-01
1978,9,6.65,1978-09-01
1978,10,104.9,1978-10-01
1978,11,16.05,1978-11-01
1978,12,229.15,1978-12-01
1979,1,415.15,1979-01-01
1979,2,197.25,1979-02-01
1979,3,70.75,1979-03-01
1979,4,115.1,1979-04-01
1979,5,4.9,1979-05-01
1979,6,41.6,1979-06-01
1979,7,2.2,1979-07-01
1979,8,87.6,1979-08-01
1979,9,223.6,1979-09-01
1979,10,254.8,1979-10-01
1979,11,113.75,1979-11-01
1979,12,198.75,1979-12-01
1980,1,116.0,1980-01-01
1980,2,69.85,1980-02-01
1980,3,200.8,1980-03-01
1980,4,54.0,1980-04-01
1980,5,78.75,1980-05-01
1980,6,78.2,1980-06-01
1980,7,18.4,1980-07-01
1980,8,40.4,1980-08-01
1980,9,7.8,1980-09-01
1980,10,431.2,1980-10-01
1980,11,186.75,1980-11-01
1980,12,49.8,1980-12-01
1981,1,11.5,1981-01-01
1981,2,8.3,1981-02-01
1981,3,14.05,1981-03-01
1981,4,5.4,1981-04-01
1981,5,89.8,1981-05-01
1981,6,35.6,1981-06-01
1981,7,52.4,1981-07-01
1981,8,11.05,1981-08-01
1981,9,137.95,1981-09-01
1981,10,209.2,1981-10-01
1981,11,8.649999999999999,1981-11-01
1981,12,171.55,1981-12-01
1982,1,91.4,1982-01-01
1982,2,37.4,1982-02-01
1982,3,53.6,1982-03-01
1982,4,9.5,1982-04-01
1982,5,28.099999999999998,1982-05-01
1982,6,15.6,1982-06-01
1982,7,22.0,1982-07-01
1982,8,5.6,1982-08-01
1982,9,65.0,1982-09-01
1982,10,223.3,1982-10-01
1982,11,260.0,1982-11-01
1982,12,184.65,1982-12-01
1983,1,18.6,1983-01-01
1983,2,137.1,1983-02-01
1983,3,168.85000000000002,1983-03-01
1983,4,134.75,1983-04-01
1983,5,61.2,1983-05-01
1983,6,50.5,1983-06-01
1983,7,39.6,1983-07-01
1983,8,87.4,1983-08-01
1983,9,42.05,1983-09-01
1983,10,105.75,1983-10-01
1983,11,41.2,1983-11-01
1983,12,263.6,1983-12-01
1984,1,174.6,1984-01-01
1984,2,141.3,1984-02-01
1984,3,166.05,1984-03-01
1984,4,206.35,1984-04-01
1984,5,314.4,1984-05-01
1984,6,190.95000000000002,1984-06-01
1984,7,116.80000000000001,1984-07-01
1984,8,218.39999999999998,1984-08-01
1984,9,154.1,1984-09-01
1984,10,212.9,1984-10-01
1984,11,191.8,1984-11-01
1984,12,152.4,1984-12-01
1985,1,143.8,1985-01-01
1985,2,54.2,1985-02-01
1985,3,205.4,1985-03-01
1985,4,19.4,1985-04-01
1985,5,88.0,1985-05-01
1985,6,68.0,1985-06-01
1985,7,2.8,1985-07-01
1985,8,29.0,1985-08-01
1985,9,80.6,1985-09-01
1985,10,12.2,1985-10-01
1985,11,112.6,1985-11-01
1985,12,67.4,1985-12-01
1986,1,91.6,1986-01-01
1986,2,171.4,1986-02-01
1986,3,125.4,1986-03-01
1986,4,128.6,1986-04-01
1986,5,2.4,1986-05-01
1986,6,38.0,1986-06-01
1986,7,86.0,1986-07-01
1986,8,3.8,1986-08-01
1986,9,79.6,1986-09-01
1986,10,46.2,1986-10-01
1986,11,249.2,1986-11-01
1986,12,75.8,1986-12-01
1987,1,159.6,1987-01-01
1987,2,156.8,1987-02-01
1987,3,60.4,1987-03-01
1987,4,88.2,1987-04-01
1987,5,50.4,1987-05-01
1987,6,102.6,1987-06-01
1987,7,24.4,1987-07-01
1987,8,59.2,1987-08-01
1987,9,10.8,1987-09-01
1987,10,258.6,1987-10-01
1987,11,164.2,1987-11-01
1987,12,99.2,1987-12-01
1988,1,197.2,1988-01-01
1988,2,143.6,1988-02-01
1988,3,54.8,1988-03-01
1988,4,84.4,1988-04-01
1988,5,145.4,1988-05-01
1988,6,55.0,1988-06-01
1988,7,63.0,1988-07-01
1988,8,6.2,1988-08-01
1988,9,35.4,1988-09-01
1988,10,139.4,1988-10-01
1988,11,19.8,1988-11-01
1988,12,63.8,1988-12-01
1989,1,9.4,1989-01-01
1989,2,98.6,1989-02-01
1989,3,44.4,1989-03-01
1989,4,342.2,1989-04-01
1989,5,18.2,1989-05-01
1989,6,45.6,1989-06-01
1989,7,31.8,1989-07-01
1989,8,41.0,1989-08-01
1989,9,76.2,1989-09-01
1989,10,27.8,1989-10-01
1989,11,128.0,1989-11-01
1989,12,85.4,1989-12-01
1990,1,82.2,1990-01-01
1990,2,44.0,1990-02-01
1990,3,27.8,1990-03-01
1990,4,217.4,1990-04-01
1990,5,22.2,1990-05-01
1990,6,50.2,1990-06-01
1990,7,38.2,1990-07-01
1990,8,91.8,1990-08-01
1990,9,58.2,1990-09-01
1990,10,305.2,1990-10-01
1990,11,110.8,1990-11-01
1990,12,145.6,1990-12-01
1991,1,70.0,1991-01-01
1991,2,55.6,1991-02-01
1991,3,47.2,1991-03-01
1991,4,25.4,1991-04-01
1991,5,34.4,1991-05-01
1991,6,91.8,1991-06-01
1991,7,11.2,1991-07-01
1991,8,23.4,1991-08-01
1991,9,80.2,1991-09-01
1991,10,316.2,1991-10-01
1991,11,196.8,1991-11-01
1991,12,13.4,1991-12-01
1992,1,46.2,1992-01-01
1992,2,62.4,1992-02-01
1992,3,20.4,1992-03-01
1992,4,188.8,1992-04-01
1992,5,14.2,1992-05-01
1992,6,184.6,1992-06-01
1992,7,78.4,1992-07-01
1992,8,156.6,1992-08-01
1992,9,92.6,1992-09-01
1992,10,418.2,1992-10-01
1992,11,92.4,1992-11-01
1992,12,166.2,1992-12-01
1993,1,16.6,1993-01-01
1993,2,6.8,1993-02-01
1993,3,68.0,1993-03-01
1993,4,67.2,1993-04-01
1993,5,75.0,1993-05-01
1993,6,33.0,1993-06-01
1993,7,11.2,1993-07-01
1993,8,52.0,1993-08-01
1993,9,283.4,1993-09-01
1993,10,270.0,1993-10-01
1993,11,133.2,1993-11-01
1993,12,123.0,1993-12-01
1994,1,128.0,1994-01-01
1994,2,92.6,1994-02-01
1994,3,8.0,1994-03-01
1994,4,153.0,1994-04-01
1994,5,82.4,1994-05-01
1994,6,40.8,1994-06-01
1994,7,11.6,1994-07-01
1994,8,7.0,1994-08-01
1994,9,274.6,1994-09-01
1994,10,99.2,1994-10-01
1994,11,308.8,1994-11-01
1994,12,179.2,1994-12-01
1995,1,130.6,1995-01-01
1995,2,190.6,1995-02-01
1995,3,94.4,1995-03-01
1995,4,77.0,1995-04-01
1995,5,158.0,1995-05-01
1995,6,151.4,1995-06-01
1995,7,4.0,1995-07-01
1995,8,47.8,1995-08-01
1995,9,169.2,1995-09-01
1995,10,109.4,1995-10-01
1995,11,78.0,1995-11-01
1995,12,223.6,1995-12-01
1996,1,225.4,1996-01-01
1996,2,212.6,1996-02-01
1996,3,46.2,1996-03-01
1996,4,179.0,1996-04-01
1996,5,111.0,1996-05-01
1996,6,43.8,1996-06-01
1996,7,22.8,1996-07-01
1996,8,89.4,1996-08-01
1996,9,151.8,1996-09-01
1996,10,139.0,1996-10-01
1996,11,294.2,1996-11-01
1996,12,211.2,1996-12-01
1997,1,233.2,1997-01-01
1997,2,26.6,1997-02-01
1997,3,12.6,1997-03-01
1997,4,92.0,1997-04-01
1997,5,17.6,1997-05-01
1997,6,113.6,1997-06-01
1997,7,36.4,1997-07-01
1997,8,25.0,1997-08-01
1997,9,33.2,1997-09-01
1997,10,105.6,1997-10-01
1997,11,245.4,1997-11-01
1997,12,191.4,1997-12-01
1998,1,146.2,1998-01-01
1998,2,30.6,1998-02-01
1998,3,13.4,1998-03-01
1998,4,99.8,1998-04-01
1998,5,80.8,1998-05-01
1998,6,13.8,1998-06-01
1998,7,0.0,1998-07-01
1998,8,15.2,1998-08-01
1998,9,225.4,1998-09-01
1998,10,222.0,1998-10-01
1998,11,73.4,1998-11-01
1998,12,33.4,1998-12-01
1999,1,124.0,1999-01-01
1999,2,47.6,1999-02-01
1999,3,102.2,1999-03-01
1999,4,137.2,1999-04-01
1999,5,26.2,1999-05-01
1999,6,49.8,1999-06-01
1999,7,43.4,1999-07-01
1999,8,61.2,1999-08-01
1999,9,178.0,1999-09-01
1999,10,307.6,1999-10-01
1999,11,140.4,1999-11-01
1999,12,127.2,1999-12-01
2000,1,24.6,2000-01-01
2000,2,14.2,2000-02-01
2000,3,139.6,2000-03-01
2000,4,89.0,2000-04-01
2000,5,4.6,2000-05-01
2000,6,41.6,2000-06-01
2000,7,1.8,2000-07-01
2000,8,53.2,2000-08-01
2000,9,81.2,2000-09-01
2000,10,284.6,2000-10-01
2000,11,415.8,2000-11-01
2000,12,136.2,2000-12-01
2001,1,208.6,2001-01-01
2001,2,24.4,2001-02-01
2001,3,276.0,2001-03-01
2001,4,68.2,2001-04-01
2001,5,43.2,2001-05-01
2001,6,20.6,2001-06-01
2001,7,88.2,2001-07-01
2001,8,4.0,2001-08-01
2001,9,121.4,2001-09-01
2001,10,158.2,2001-10-01
2001,11,102.0,2001-11-01
2001,12,27.0,2001-12-01
2002,1,37.8,2002-01-01
2002,2,96.6,2002-02-01
2002,3,16.2,2002-03-01
2002,4,83.0,2002-04-01
2002,5,96.0,2002-05-01
2002,7,112.2,2002-07-01
2002,8,228.6,2002-08-01
2002,9,277.0,2002-09-01
2002,11,200.6,2002-11-01
2002,12,203.0,2002-12-01
2003,11,156.0,2003-11-01
2003,12,144.2,2003-12-01
2004,1,63.0,2004-01-01
2004,2,126.6,2004-02-01
2004,3,108.4,2004-03-01
2004,4,72.4,2004-04-01
2004,6,66.2,2004-06-01
2004,7,4.6,2004-07-01
2004,8,3.4,2004-08-01
2004,9,176.8,2004-09-01
2004,10,138.6,2004-10-01
2004,11,96.4,2004-11-01
2004,12,104.4,2004-12-01
2005,1,39.6,2005-01-01
2005,2,30.0,2005-02-01
2005,3,69.4,2005-03-01
2005,4,97.8,2005-04-01
2005,5,86.6,2005-05-01
2005,6,20.4,2005-06-01
2005,7,40.6,2005-07-01
2005,8,60.0,2005-08-01
2005,9,104.8,2005-09-01
2005,10,45.8,2005-10-01
2005,11,184.8,2005-11-01
2005,12,211.6,2005-12-01
2006,1,123.2,2006-01-01
2006,2,132.2,2006-02-01
2006,3,142.0,2006-03-01
2006,4,9.2,2006-04-01
2006,5,22.2,2006-05-01
2006,6,5.0,2006-06-01
2006,7,14.0,2006-07-01
2006,8,76.6,2006-08-01
2006,9,122.2,2006-09-01
2006,10,97.2,2006-10-01
2006,11,101.2,2006-11-01
2006,12,113.8,2006-12-01
2007,1,130.0,2007-01-01
2007,2,153.2,2007-02-01
2007,3,36.8,2007-03-01
2007,4,2.0,2007-04-01
2007,5,77.8,2007-05-01
2007,6,55.4,2007-06-01
2007,7,2.2,2007-07-01
2007,8,106.8,2007-08-01
2007,9,63.2,2007-09-01
2007,10,77.4,2007-10-01
2007,11,105.0,2007-11-01
2007,12,68.8,2007-12-01
2008,1,165.6,2008-01-01
2008,2,75.0,2008-02-01
2008,3,97.0,2008-03-01
2008,4,172.4,2008-04-01
2008,5,53.6,2008-05-01
2008,6,90.8,2008-06-01
2008,7,9.2,2008-07-01
2008,8,0.0,2008-08-01
2008,9,36.8,2008-09-01
2008,10,188.6,2008-10-01
2008,11,363.6,2008-11-01
2008,12,250.2,2008-12-01
2009,1,252.2,2009-01-01
2009,2,144.8,2009-02-01
2009,3,285.6,2009-03-01
2009,4,95.0,2009-04-01
2009,7,35.4,2009-07-01
2009,8,29.0,2009-08-01
2009,9,112.2,2009-09-01
2009,10,85.4,2009-10-01
2009,11,164.8,2009-11-01
2009,12,397.2,2009-12-01
2010,1,118.4,2010-01-01
2010,2,156.8,2010-02-01
2010,3,54.8,2010-03-01
2010,4,62.0,2010-04-01
2010,5,243.6,2010-05-01
2010,6,160.2,2010-06-01
2010,7,134.4,2010-07-01
2010,8,114.4,2010-08-01
2010,9,176.6,2010-09-01
2010,10,318.8,2010-10-01
2010,11,335.0,2010-11-01
2010,12,371.2,2010-12-01
2011,1,132.4,2011-01-01
2011,2,141.2,2011-02-01
2011,3,154.6,2011-03-01
2011,4,22.6,2011-04-01
2011,5,10.4,2011-05-01
2011,6,84.8,2011-06-01
2011,7,56.6,2011-07-01
2011,8,1.2,2011-08-01
2011,9,97.6,2011-09-01
2011,10,95.0,2011-10-01
2011,11,110.8,2011-11-01
2011,12,120.6,2011-12-01
2013,1,220.8,2013-01-01
2013,2,116.2,2013-02-01
2013,3,472.2,2013-03-01
2013,4,157.6,2013-04-01
2013,5,194.2,2013-05-01
2013,6,27.8,2013-06-01
2013,7,40.0,2013-07-01
2013,8,48.0,2013-08-01
2013,9,102.4,2013-09-01
2013,10,136.8,2013-10-01
2013,11,160.2,2013-11-01
2013,12,146.6,2013-12-01
2014,1,565.0,2014-01-01
2014,2,269.6,2014-02-01
2014,3,74.6,2014-03-01
2014,4,58.4,2014-04-01
2014,5,43.0,2014-05-01
2014,6,61.0,2014-06-01
2014,7,160.0,2014-07-01
2014,8,44.6,2014-08-01
2014,9,46.8,2014-09-01
2014,10,109.8,2014-10-01
2014,11,435.0,2014-11-01
2015,1,123.4,2015-01-01
2015,2,123.0,2015-02-01
2015,3,58.0,2015-03-01
2015,4,82.4,2015-04-01
2015,5,42.0,2015-05-01
2015,6,64.6,2015-06-01
2015,7,39.6,2015-07-01
2015,8,216.2,2015-08-01
2015,9,30.2,2015-09-01
2015,10,296.0,2015-10-01
2015,11,11.0,2015-11-01
2015,12,16.0,2015-12-01
2016,1,223.0,2016-01-01
2016,2,290.0,2016-02-01
2016,3,49.4,2016-03-01
2016,4,65.0,2016-04-01
2016,5,103.6,2016-05-01
2016,6,203.4,2016-06-01
2016,7,0.4,2016-07-01
2016,8,74.2,2016-08-01
2016,9,48.6,2016-09-01
2016,10,133.4,2016-10-01
2016,11,182.6,2016-11-01
2016,12,9.8,2016-12-01
2017,1,148.6,2017-01-01
2017,2,149.4,2017-02-01
2017,3,58.0,2017-03-01
2017,4,44.2,2017-04-01
2017,5,77.4,2017-05-01
2017,6,64.0,2017-06-01
2017,7,1.0,2017-07-01
2017,8,9.2,2017-08-01
2017,9,120.0,2017-09-01
2017,10,6.4,2017-10-01
2017,11,101.8,2017-11-01
2017,12,361.0,2017-12-01
2018,1,33.8,2018-01-01
2018,2,98.6,2018-02-01
2018,3,267.8,2018-03-01
2018,4,151.6,2018-04-01
2018,5,62.4,2018-05-01
2018,6,21.8,2018-06-01
2018,7,15.0,2018-07-01
2018,8,32.8,2018-08-01
2018,9,45.4,2018-09-01
2018,10,116.8,2018-10-01
2018,11,175.6,2018-11-01
2018,12,71.6,2018-12-01
2019,1,49.6,2019-01-01
2019,2,108.6,2019-02-01
2019,3,49.4,2019-03-01
2019,4,182.0,2019-04-01
2019,5,195.2,2019-05-01
2019,6,7.4,2019-06-01
2019,7,107.6,2019-07-01
2019,8,48.8,2019-08-01
2019,9,100.0,2019-09-01
2019,10,256.4,2019-10-01
2019,12,217.2,2019-12-01
2020,1,73.2,2020-01-01
2020,2,76.2,2020-02-01
2020,3,137.6,2020-03-01
2020,4,37.8,2020-04-01
2020,5,57.8,2020-05-01
2020,6,83.2,2020-06-01
2020,7,46.8,2020-07-01
2020,8,127.6,2020-08-01
2020,9,70.2,2020-09-01
2020,10,184.6,2020-10-01
2020,11,26.2,2020-11-01
2020,12,368.0,2020-12-01
2021,1,289.2,2021-01-01
2021,2,121.8,2021-02-01
2021,3,19.2,2021-03-01
2021,4,82.2,2021-04-01
2021,5,145.0,2021-05-01
2021,6,11.4,2021-06-01
2021,7,8.6,2021-07-01
2021,8,8.6,2021-08-01
2021,9,218.0,2021-09-01
2021,10,161.8,2021-10-01
2021,11,165.6,2021-11-01
2021,12,150.8,2021-12-01
2022,1,43.0,2022-01-01
2022,2,85.4,2022-02-01
2022,3,37.4,2022-03-01
2022,4,83.6,2022-04-01
2022,5,16.4,2022-05-01
2022,6,31.6,2022-06-01
2022,7,3.4,2022-07-01
2022,8,48.8,2022-08-01
2022,9,36.0,2022-09-01
2022,10,1.8,2022-10-01
2022,11,171.4,2022-11-01
2022,12,170.8,2022-12-01
