year,month,rainfall,date
1966,7,100.99999994039536,1966-07-01
1966,8,108.00000312924385,1966-08-01
1966,9,66.89999885857105,1966-09-01
1966,10,177.10000140964985,1966-10-01
1966,11,275.7000008299947,1966-11-01
1966,12,116.09999953210354,1966-12-01
1967,1,40.90000085532665,1967-01-01
1967,2,21.000000327825546,1967-02-01
1967,3,50.400000028312206,1967-03-01
1967,4,14.499999739229679,1967-04-01
1967,5,126.59999959915876,1967-05-01
1967,6,72.10000017285347,1967-06-01
1967,7,2.0,1967-07-01
1967,8,31.900000363588333,1967-08-01
1967,9,77.30000181496143,1967-09-01
1967,10,27.59999991208315,1967-10-01
1967,11,122.70000007748604,1967-11-01
1967,12,62.29999891668558,1967-12-01
1968,1,66.5000000372529,1968-01-01
1968,2,182.19999863952398,1968-02-01
1968,3,20.6000003144145,1968-03-01
1968,4,49.200000405311584,1968-04-01
1968,5,120.00000119954348,1968-05-01
1968,6,97.49999998509884,1968-06-01
1968,7,45.60000043362379,1968-07-01
1968,8,98.20000106096268,1968-08-01
1968,9,35.8000003695488,1968-09-01
1968,10,47.69999980926514,1968-10-01
1968,11,80.70000073313713,1968-11-01
1968,12,46.600000098347664,1968-12-01
1969,1,90.79999980330467,1969-01-01
1969,2,142.29999930411577,1969-02-01
1969,3,44.40000003576279,1969-03-01
1969,4,17.80000015348196,1969-04-01
1969,5,38.699999906122684,1969-05-01
1969,6,25.200000502169132,1969-06-01
1969,7,28.499999925494194,1969-07-01
1969,8,57.09999991208315,1969-08-01
1969,9,77.79999917000532,1969-09-01
1969,10,12.0,1969-10-01
1969,11,173.19999860972166,1969-11-01
1969,12,69.79999941587448,1969-12-01
1970,1,97.50000008195639,1970-01-01
1970,2,87.10000010579824,1970-02-01
1970,3,107.0999997407198,1970-03-01
1970,4,60.99999928474426,1970-04-01
1970,5,49.99999952316284,1970-05-01
1970,6,24.40000058710575,1970-06-01
1970,7,7.399999804794788,1970-07-01
1970,8,79.89999985694885,1970-08-01
1970,9,0.20000000298023224,1970-09-01
1970,10,29.50000010430813,1970-10-01
1970,11,98.20000048726797,1970-11-01
1970,12,76.10000014305115,1970-12-01
1971,1,66.00000061839819,1971-01-01
1971,2,35.79999974370003,1971-02-01
1971,3,48.60000053048134,1971-03-01
1971,4,24.80000041425228,1971-04-01
1971,5,75.20000017434359,1971-05-01
1971,6,43.399999633431435,1971-06-01
1971,7,11.200000025331974,1971-07-01
1971,8,22.90000019222498,1971-08-01
1971,9,55.40000003576279,1971-09-01
1971,10,28.099999241530895,1971-10-01
1971,11,103.39999939501286,1971-11-01
1971,12,8.500000156462193,1971-12-01
1972,1,52.100000239908695,1972-01-01
1972,2,58.099999859929085,1972-02-01
1972,3,28.599999606609344,1972-03-01
1972,4,115.90000078827143,1972-04-01
1972,5,85.40000027418137,1972-05-01
1972,6,26.80000038444996,1972-06-01
1972,7,17.499999850988388,1972-07-01
1972,8,62.800000071525574,1972-08-01
1972,9,58.79999976605177,1972-09-01
1972,10,36.20000024139881,1972-10-01
1972,11,79.49999929219484,1972-11-01
1972,12,56.200000159442425,1972-12-01
1973,1,50.60000018775463,1973-01-01
1973,2,31.400000289082527,1973-02-01
1973,3,12.899999916553497,1973-03-01
1973,4,63.60000053048134,1973-04-01
1973,5,22.00000012665987,1973-05-01
1973,6,28.80000002682209,1973-06-01
1973,7,23.60000078380108,1973-07-01
1973,8,7.200000114738941,1973-08-01
1973,9,143.19999927282333,1973-09-01
1973,10,54.39999967813492,1973-10-01
1973,11,40.99999988079071,1973-11-01
1973,12,29.200000055134296,1973-12-01
1974,1,22.900000013411045,1974-01-01
1974,2,48.799999944865704,1974-02-01
1974,3,48.90000023692846,1974-03-01
1974,4,47.6499999165535,1974-04-01
1974,5,47.89999982714653,1974-05-01
1974,6,34.59999990463257,1974-06-01
1974,7,9.099999979138374,1974-07-01
1974,8,70.70000018179417,1974-08-01
1974,9,27.800000056624413,1974-09-01
1974,10,70.69999986886978,1974-10-01
1974,11,46.30000043660402,1974-11-01
1974,12,6.599999904632568,1974-12-01
1975,1,10.100000038743019,1975-01-01
1975,2,14.000000342726707,1975-02-01
1975,3,84.50000035762787,1975-03-01
1975,4,75.30000005662441,1975-04-01
1975,5,43.099999614059925,1975-05-01
1975,6,64.20000056177378,1975-06-01
1975,7,22.600000321865082,1975-07-01
1975,8,98.0000004991889,1975-08-01
1975,9,47.50000033527613,1975-09-01
1975,10,59.800000704824924,1975-10-01
1975,11,117.00000178068876,1975-11-01
1975,12,106.90000051259995,1975-12-01
1976,1,34.80000060796738,1976-01-01
1976,2,68.24999995529652,1976-02-01
1976,3,61.799999728798866,1976-03-01
1976,4,57.55000068247318,1976-04-01
1976,5,45.500000052154064,1976-05-01
1976,6,3.0000000074505806,1976-06-01
1976,7,154.30000004917383,1976-07-01
1976,8,118.64999924600124,1976-08-01
1976,9,113.39999925345182,1976-09-01
1976,10,120.9499998986721,1976-10-01
1976,11,64.34999984502792,1976-11-01
1976,12,188.6500009521842,1976-12-01
1977,1,83.10000044852495,1977-01-01
1977,2,115.29999922215939,1977-02-01
1977,3,81.79999978095293,1977-03-01
1977,4,23.2000000923872,1977-04-01
1977,5,71.29999982565641,1977-05-01
1977,6,29.399999380111694,1977-06-01
1977,7,31.900000274181366,1977-07-01
1977,8,79.39999973028898,1977-08-01
1977,9,41.70000113546848,1977-09-01
1977,10,55.799999974668026,1977-10-01
1977,11,95.20000084489584,1977-11-01
1977,12,50.7999996393919,1977-12-01
1978,1,91.30000002682209,1978-01-01
1978,2,90.10000055283308,1978-02-01
1978,3,87.00000033527613,1978-03-01
1978,4,167.09999773651361,1978-04-01
1978,5,90.1000000089407,1978-05-01
1978,6,82.89999973028898,1978-06-01
1978,7,50.99999924004078,1978-07-01
1978,8,50.300000078976154,1978-08-01
1978,9,16.400000229477882,1978-09-01
1978,10,79.49999924004078,1978-10-01
1978,11,23.199999764561653,1978-11-01
1978,12,92.40000059455633,1978-12-01
1979,1,147.20000004768372,1979-01-01
1979,2,84.50000062584877,1979-02-01
1979,3,81.49999973922968,1979-03-01
1979,4,98.44999954104424,1979-04-01
1979,5,0.10000000149011612,1979-05-01
1979,6,74.49999967217445,1979-06-01
1979,7,12.100000321865082,1979-07-01
1979,8,89.09999955445528,1979-08-01
1979,9,74.09999978542328,1979-09-01
1979,10,89.25000065565109,1979-10-01
1979,11,113.09999949485064,1979-11-01
1979,12,95.19999966025352,1979-12-01
1980,1,42.30000004172325,1980-01-01
1980,2,37.900000497698784,1980-02-01
1980,3,131.0000008866191,1980-03-01
1980,4,37.300000101327896,1980-04-01
1980,5,93.99999909102917,1980-05-01
1980,6,91.29999914765358,1980-06-01
1980,7,32.70000019669533,1980-07-01
1980,8,64.20000010728836,1980-08-01
1980,9,27.99999976158142,1980-09-01
1980,10,103.90000146627426,1980-10-01
1980,11,176.49999897181988,1980-11-01
1980,12,57.00000075250864,1980-12-01
1981,1,47.10000015795231,1981-01-01
1981,2,27.40000033378601,1981-02-01
1981,3,80.09999946504831,1981-03-01
1981,4,39.20000007748604,1981-04-01
1981,5,67.80000045150518,1981-05-01
1981,6,52.70000026375055,1981-06-01
1981,7,30.100000627338886,1981-07-01
1981,8,19.5999998152256,1981-08-01
1981,9,194.89999932050705,1981-09-01
1981,10,136.00000020861626,1981-10-01
1981,11,7.1999999061226845,1981-11-01
1981,12,179.39999996125698,1981-12-01
1982,1,46.20000048726797,1982-01-01
1982,2,28.499999918043613,1982-02-01
1982,3,58.60000002384186,1982-03-01
1982,4,6.999999940395355,1982-04-01
1982,5,51.1999998241663,1982-05-01
1982,6,39.30000042915344,1982-06-01
1982,7,29.799999989569187,1982-07-01
1982,8,98.39999958127737,1982-08-01
1982,9,53.59999978542328,1982-09-01
1982,10,117.80000075697899,1982-10-01
1982,11,162.90000158548355,1982-11-01
1982,12,73.19999976456165,1982-12-01
1983,1,8.799999937415123,1983-01-01
1983,2,177.80000193417072,1983-02-01
1983,3,81.29999958723783,1983-03-01
1983,4,79.90000106394291,1983-04-01
1983,5,83.59999957680702,1983-05-01
1983,6,18.79999991506338,1983-06-01
1983,7,9.600000202655792,1983-07-01
1983,8,108.7000003606081,1983-08-01
1983,9,1.5000000149011612,1983-09-01
1983,10,66.29999863356352,1983-10-01
1983,11,14.900000222027302,1983-11-01
1983,12,126.99999913573265,1983-12-01
1984,1,86.6000000834465,1984-01-01
1984,2,40.399999499320984,1984-02-01
1984,3,70.60000056028366,1984-03-01
1984,4,88.60000085830688,1984-04-01
1984,5,123.40000043809414,1984-05-01
1984,6,49.20000059902668,1984-06-01
1984,7,10.199999809265137,1984-07-01
1984,8,56.40000033378601,1984-08-01
1984,9,133.79999953508377,1984-09-01
1984,10,105.5999997407198,1984-10-01
1984,11,129.99999971687794,1984-11-01
1984,12,78.99999937415123,1984-12-01
1985,1,84.00000110268593,1985-01-01
1985,2,26.599999874830246,1985-02-01
1985,3,125.19999971985817,1985-03-01
1985,4,7.599999904632568,1985-04-01
1985,5,56.99999928474426,1985-05-01
1985,6,31.600000023841858,1985-06-01
1985,7,19.0,1985-07-01
1985,8,95.0,1985-08-01
1985,9,1.2000000029802322,1985-09-01
1985,10,16.799999862909317,1985-10-01
1985,11,84.3999991863966,1985-11-01
1985,12,45.00000083446503,1985-12-01
1986,1,65.40000040829182,1986-01-01
1986,2,59.800000324845314,1986-02-01
1986,3,75.19999995827675,1986-03-01
1986,4,90.20000019669533,1986-04-01
1986,5,24.60000005364418,1986-05-01
1986,6,101.20000103116035,1986-06-01
1986,7,78.99999904632568,1986-07-01
1986,8,12.600000381469727,1986-08-01
1986,9,69.60000085830688,1986-09-01
1986,10,26.80000078678131,1986-10-01
1986,11,62.59999942779541,1986-11-01
1986,12,52.5999998152256,1986-12-01
1987,1,84.60000056028366,1987-01-01
1987,2,53.99999935925007,1987-02-01
1987,3,21.399999737739563,1987-03-01
1987,4,34.00000001490116,1987-04-01
1987,5,79.60000143945217,1987-05-01
1987,6,49.59999993443489,1987-06-01
1987,7,58.20000059902668,1987-07-01
1987,8,14.600000098347664,1987-08-01
1987,9,33.800000458955765,1987-09-01
1987,10,166.60000059008598,1987-10-01
1987,11,111.00000250339508,1987-11-01
1987,12,44.599999740719795,1987-12-01
1988,1,53.399999529123306,1988-01-01
1988,2,53.79999981820583,1988-02-01
1988,3,40.39999985694885,1988-03-01
1988,4,88.00000062584877,1988-04-01
1988,5,157.40000085532665,1988-05-01
1988,6,100.00000044703484,1988-06-01
1988,7,0.20000000298023224,1988-07-01
1988,8,85.39999833703041,1988-08-01
1988,9,9.600000008940697,1988-09-01
1988,10,99.00000250339508,1988-10-01
1988,11,45.200000420212746,1988-11-01
1988,12,14.600000113248825,1988-12-01
1989,1,0.4000000059604645,1989-01-01
1989,2,46.20000076293945,1989-02-01
1989,3,26.19999961555004,1989-03-01
1989,4,112.59999965131283,1989-04-01
1989,5,5.799999952316284,1989-05-01
1989,6,44.199999675154686,1989-06-01
1989,7,131.40000039339066,1989-07-01
1989,8,62.799999952316284,1989-08-01
1989,9,105.79999935626984,1989-09-01
1989,10,28.00000038743019,1989-10-01
1989,11,102.59999886155128,1989-11-01
1989,12,27.399999380111694,1989-12-01
1990,1,6.0,1990-01-01
1990,2,31.399999484419823,1990-02-01
1990,3,36.200000286102295,1990-03-01
1990,4,99.59999886155128,1990-04-01
1990,5,30.600000202655792,1990-05-01
1990,6,16.200000196695328,1990-06-01
1990,7,28.600000485777855,1990-07-01
1990,8,89.60000057518482,1990-08-01
1990,9,32.19999969005585,1990-09-01
1990,10,111.19999918341637,1990-10-01
1990,11,109.79999999701977,1990-11-01
1990,12,82.60000036656857,1990-12-01
1992,1,21.400000125169754,1992-01-01
1992,2,25.299999922513962,1992-02-01
1992,3,64.90000001341105,1992-03-01
1992,4,99.59999988973141,1992-04-01
1992,5,46.999999821186066,1992-05-01
1992,6,98.00000032037497,1992-06-01
1992,7,70.59999991953373,1992-07-01
1992,8,40.300000086426735,1992-08-01
1992,9,49.199999928474426,1992-09-01
1992,10,435.1000018417835,1992-10-01
1992,11,107.10000045597553,1992-11-01
1992,12,104.10000069439411,1992-12-01
1993,1,3.600000001490116,1993-01-01
1993,2,0.4000000059604645,1993-02-01
1993,3,46.000000193715096,1993-03-01
1993,4,62.30000019073486,1993-04-01
1993,5,29.000000432133675,1993-05-01
1993,6,44.699999675154686,1993-06-01
1993,7,14.900000035762787,1993-07-01
1993,8,62.60000038146973,1993-08-01
1993,9,112.7999989464879,1993-09-01
1993,10,254.09999894350767,1993-10-01
1993,11,112.7000001296401,1993-11-01
1993,12,103.80000030249357,1993-12-01
1994,1,52.199999526143074,1994-01-01
1994,2,11.19999997317791,1994-02-01
1994,3,0.4000000134110451,1994-03-01
1994,4,107.00000056624413,1994-04-01
1994,5,73.00000066310167,1994-05-01
1994,6,65.09999959915876,1994-06-01
1994,7,11.500000290572643,1994-07-01
1994,8,3.400000050663948,1994-08-01
1994,9,98.69999902695417,1994-09-01
1994,10,77.20000046491623,1994-10-01
1994,11,77.00000023841858,1994-11-01
1994,12,20.199999921023846,1994-12-01
1995,1,62.10000003874302,1995-01-01
1995,2,127.19999937713146,1995-02-01
1995,3,77.20000036805868,1995-03-01
1995,4,45.30000038444996,1995-04-01
1995,5,75.60000012814999,1995-05-01
1995,6,65.49999967962503,1995-06-01
1995,7,34.699999533593655,1995-07-01
1995,8,41.80000036209822,1995-08-01
1995,9,91.89999907463789,1995-09-01
1995,10,8.400000035762787,1995-10-01
1995,11,44.60000005364418,1995-11-01
1995,12,99.29999968409538,1995-12-01
1996,1,78.8000011742115,1996-01-01
1996,2,123.7000000178814,1996-02-01
1996,3,8.999999947845936,1996-03-01
1996,4,126.89999936521053,1996-04-01
1996,5,109.29999914765358,1996-05-01
1996,6,28.19999936968088,1996-06-01
1996,7,75.90000011771917,1996-07-01
1996,8,48.39999993145466,1996-08-01
1996,9,185.10000003874302,1996-09-01
1996,10,90.8999982252717,1996-10-01
1996,11,170.20000023394823,1996-11-01
1996,12,79.29999911785126,1996-12-01
1997,1,91.99999928474426,1997-01-01
1997,2,53.199999421834946,1997-02-01
1997,3,36.099999606609344,1997-03-01
1997,4,60.74999987334013,1997-04-01
1997,5,28.900000423192978,1997-05-01
1997,6,82.40000142157078,1997-06-01
1997,7,9.30000014603138,1997-07-01
1997,8,15.200000137090683,1997-08-01
1997,9,40.799998834729195,1997-09-01
1997,10,18.699999928474426,1997-10-01
1997,11,112.50000021606684,1997-11-01
1997,12,74.75000033527613,1997-12-01
1998,1,39.0999995842576,1998-01-01
1998,2,39.8999999538064,1998-02-01
1998,3,35.79999988526106,1998-03-01
1998,4,119.20000022649765,1998-04-01
1998,5,68.6000005453825,1998-05-01
1998,6,139.20000000298023,1998-06-01
1998,7,23.40000057220459,1998-07-01
1998,8,0.8000000268220901,1998-08-01
1998,9,128.4999991208315,1998-09-01
1998,10,133.5000003874302,1998-10-01
1998,11,79.70000100135803,1998-11-01
1998,12,43.5000000372529,1998-12-01
1999,1,75.59999980032444,1999-01-01
1999,2,58.59999926388264,1999-02-01
1999,3,65.80000057816505,1999-03-01
1999,4,87.5999998152256,1999-04-01
1999,5,28.200000882148743,1999-05-01
1999,6,46.00000035762787,1999-06-01
1999,7,31.80000038444996,1999-07-01
1999,8,42.00000083446503,1999-08-01
1999,9,80.20000064373016,1999-09-01
1999,10,69.40000003576279,1999-10-01
1999,11,152.59999972581863,1999-11-01
1999,12,94.59999996423721,1999-12-01
2000,1,17.799999624490738,2000-01-01
2000,2,15.800000295042992,2000-02-01
2000,3,56.000001072883606,2000-03-01
2000,4,65.60000041127205,2000-04-01
2000,5,7.200000047683716,2000-05-01
2000,6,42.800000071525574,2000-06-01
2000,7,52.80000177025795,2000-07-01
2000,8,10.000000238418579,2000-08-01
2000,9,27.20000070333481,2000-09-01
2000,10,72.00000058114529,2000-10-01
2000,11,270.9999987632036,2000-11-01
2000,12,136.39999583363533,2000-12-01
2001,1,87.39999969303608,2001-01-01
2001,2,32.80000051856041,2001-02-01
2001,3,97.59999912977219,2001-03-01
2001,4,38.39999979734421,2001-04-01
2001,5,58.59999968111515,2001-05-01
2001,6,49.19999919831753,2001-06-01
2001,7,8.400000154972076,2001-07-01
2001,8,6.199999809265137,2001-08-01
2001,9,136.60000124573708,2001-09-01
2001,10,61.19999976456165,2001-10-01
2001,11,41.40000069141388,2001-11-01
2001,12,50.600000098347664,2001-12-01
2002,1,16.799999833106995,2002-01-01
2002,2,65.6000013500452,2002-02-01
2002,3,2.0,2002-03-01
2002,4,57.800001204013824,2002-04-01
2002,5,84.20000083744526,2002-05-01
2002,6,16.599999576807022,2002-06-01
2002,7,43.80000016093254,2002-07-01
2002,8,113.60000224411488,2002-08-01
2002,9,67.6000000089407,2002-09-01
2002,10,96.59999810159206,2002-10-01
2002,11,82.99999965727329,2002-11-01
2002,12,94.6000000089407,2002-12-01
2003,1,58.199999913573265,2003-01-01
2003,2,40.80000114440918,2003-02-01
2003,3,29.000000432133675,2003-03-01
2003,4,92.00000023841858,2003-04-01
2003,5,21.20000010728836,2003-05-01
2003,6,32.60000038146973,2003-06-01
2003,7,2.5999999046325684,2003-07-01
2003,8,6.199999988079071,2003-08-01
2003,9,37.1999998241663,2003-09-01
2003,10,104.40000016987324,2003-10-01
2003,11,168.19999769330025,2003-11-01
2003,12,48.400000259280205,2003-12-01
2004,1,72.20000000298023,2004-01-01
2004,2,95.40000046789646,2004-02-01
2004,3,51.59999914467335,2004-03-01
2004,4,74.79999974370003,2004-04-01
2004,5,68.79999941587448,2004-05-01
2004,6,24.000000417232513,2004-06-01
2004,7,2.600000023841858,2004-07-01
2004,8,21.599999740719795,2004-08-01
2004,9,64.19999924302101,2004-09-01
2004,10,112.00000101327896,2004-10-01
2004,11,56.40000058710575,2004-11-01
2004,12,117.39999957382679,2004-12-01
2005,1,15.99999988079071,2005-01-01
2005,2,43.60000044107437,2005-02-01
2005,3,33.60000105202198,2005-03-01
2005,4,49.20000059902668,2005-04-01
2005,5,48.19999960064888,2005-05-01
2005,6,48.0,2005-06-01
2005,7,27.80000101029873,2005-07-01
2005,8,110.99999797344208,2005-08-01
2005,9,101.19999845325947,2005-09-01
2005,10,125.80000184476376,2005-10-01
2005,11,170.60000012815,2005-11-01
2005,12,89.80000047385693,2005-12-01
2006,1,43.39999908208847,2006-01-01
2006,2,54.8000001758337,2006-02-01
2006,3,50.79999978840351,2006-03-01
2006,4,46.600000977516174,2006-04-01
2006,5,71.99999845027924,2006-05-01
2006,6,14.199999824166298,2006-06-01
2006,7,70.99999995529652,2006-07-01
2006,8,70.60000011324883,2006-08-01
2006,9,76.00000074505806,2006-09-01
2006,10,53.20000076293945,2006-10-01
2006,11,64.00000010430813,2006-11-01
2006,12,57.20000018179417,2006-12-01
2007,1,31.4000001847744,2007-01-01
2007,2,98.39999783039093,2007-02-01
2007,3,34.40000081062317,2007-03-01
2007,4,6.999999821186066,2007-04-01
2007,5,78.39999955892563,2007-05-01
2007,6,65.19999831914902,2007-06-01
2007,7,0.20000000298023224,2007-07-01
2007,8,139.9999981224537,2007-08-01
2007,9,75.79999786615372,2007-09-01
2007,10,41.60000020265579,2007-10-01
2007,11,28.799999371170998,2007-11-01
2007,12,66.39999943971634,2007-12-01
2008,1,108.79999849200249,2008-01-01
2008,2,33.40000033378601,2008-02-01
2008,3,83.19999946653843,2008-03-01
2008,4,110.20000040531158,2008-04-01
2008,5,67.59999969601631,2008-05-01
2008,6,64.80000038444996,2008-06-01
2008,7,35.0,2008-07-01
2008,8,7.600000202655792,2008-08-01
2008,9,53.59999942779541,2008-09-01
2008,10,28.799999803304672,2008-10-01
2008,11,147.99999950826168,2008-11-01
2008,12,94.5999990105629,2008-12-01
2009,1,84.20000059902668,2009-01-01
2009,2,72.00000090897083,2009-02-01
2009,3,125.80000153183937,2009-03-01
2009,4,48.20000013709068,2009-04-01
2009,5,10.20000010728836,2009-05-01
2009,6,56.199999526143074,2009-06-01
2009,7,5.80000014603138,2009-07-01
2009,8,5.000000029802322,2009-08-01
2009,9,46.80000078678131,2009-09-01
2009,10,44.60000029206276,2009-10-01
2009,11,88.39999942481518,2009-11-01
2009,12,143.99999862909317,2009-12-01
2010,1,145.20000022649765,2010-01-01
2010,2,90.39999993145466,2010-02-01
2010,3,34.40000070631504,2010-03-01
2010,4,77.40000057220459,2010-04-01
2010,5,122.60000294446945,2010-05-01
2010,6,92.00000067055225,2010-06-01
2010,7,79.60000002384186,2010-07-01
2010,8,59.999999046325684,2010-08-01
2010,9,54.400000125169754,2010-09-01
2010,10,107.80000104010105,2010-10-01
2010,11,263.9999973475933,2010-11-01
2010,12,128.40000119805336,2010-12-01
2011,1,43.00000058114529,2011-01-01
2011,2,56.000001430511475,2011-02-01
2011,3,91.00000225007534,2011-03-01
2011,4,5.600000083446503,2011-04-01
2011,5,34.799999445676804,2011-05-01
2011,6,185.4000009894371,2011-06-01
2011,7,39.20000047981739,2011-07-01
2011,8,0.0,2011-08-01
2011,9,36.79999923706055,2011-09-01
2011,10,59.400000765919685,2011-10-01
2011,11,12.600000381469727,2011-11-01
2011,12,77.19999937713146,2011-12-01
2012,1,19.800000250339508,2012-01-01
2012,2,7.999999910593033,2012-02-01
2012,3,18.40000009536743,2012-03-01
2012,4,122.1999990940094,2012-04-01
2012,5,86.4000007212162,2012-05-01
2012,6,34.199999645352364,2012-06-01
2012,7,0.0,2012-07-01
2012,8,40.40000116825104,2012-08-01
2012,9,110.59999848902225,2012-09-01
2012,10,124.40000216662884,2012-10-01
2012,11,169.39999881386757,2012-11-01
2012,12,153.399997189641,2012-12-01
2013,1,90.0000008046627,2013-01-01
2013,2,68.40000012516975,2013-02-01
2013,3,181.80000086128712,2013-03-01
2013,4,39.199999675154686,2013-04-01
2013,5,95.00000056624413,2013-05-01
2013,6,39.60000057518482,2013-06-01
2013,7,25.7999999076128,2013-07-01
2013,8,37.39999969303608,2013-08-01
2013,9,97.20000019669533,2013-09-01
2013,10,173.79999946057796,2013-10-01
2013,11,113.99999928474426,2013-11-01
2013,12,19.40000021457672,2013-12-01
2014,1,173.60000064969063,2014-01-01
2014,2,154.7999993264675,2014-02-01
2014,3,34.3999999910593,2014-03-01
2014,4,30.200000181794167,2014-04-01
2014,5,36.80000025033951,2014-05-01
2014,6,74.20000070333481,2014-06-01
2014,7,94.2000000178814,2014-07-01
2014,8,72.40000115334988,2014-08-01
2014,9,100.59999790787697,2014-09-01
2014,10,57.0000005364418,2014-10-01
2014,11,175.80000041425228,2014-11-01
2014,12,43.39999979734421,2014-12-01
2015,1,49.600000470876694,2015-01-01
2015,2,49.20000025629997,2015-02-01
2015,3,77.20000004768372,2015-03-01
2015,4,76.39999881386757,2015-04-01
2015,5,33.400000154972076,2015-05-01
2015,6,34.40000057220459,2015-06-01
2015,7,16.40000033378601,2015-07-01
2015,8,95.39999949932098,2015-08-01
2015,9,21.80000038444996,2015-09-01
2015,10,126.19999945163727,2015-10-01
2015,11,15.400000169873238,2015-11-01
2015,12,2.200000047683716,2015-12-01
2016,1,99.59999966621399,2016-01-01
2016,2,183.999999538064,2016-02-01
2016,3,66.80000016093254,2016-03-01
2016,4,63.40000033378601,2016-04-01
2016,5,86.40000060200691,2016-05-01
2016,6,47.39999954402447,2016-06-01
2016,7,7.599999904632568,2016-07-01
2016,8,39.1999996304512,2016-08-01
2016,9,53.000000670552254,2016-09-01
2016,10,140.80000180006027,2016-10-01
2016,11,115.40000288188457,2016-11-01
2016,12,5.399999886751175,2016-12-01
2017,1,27.800000622868538,2017-01-01
2017,2,58.39999957382679,2017-02-01
2017,3,53.39999960362911,2017-03-01
2017,4,30.599999725818634,2017-04-01
2017,5,42.599999368190765,2017-05-01
2017,6,16.000000193715096,2017-06-01
2017,7,5.0,2017-07-01
2017,8,24.0,2017-08-01
2017,9,94.19999849796295,2017-09-01
2017,10,5.600000023841858,2017-10-01
2017,11,129.3999995291233,2017-11-01
2017,12,113.20000046491623,2017-12-01
2018,1,59.99999989569187,2018-01-01
2018,2,90.99999824166298,2018-02-01
2018,3,196.40000067651272,2018-03-01
2018,4,36.600000113248825,2018-04-01
2018,5,112.59999948740005,2018-05-01
2018,6,31.20000024139881,2018-06-01
2018,7,20.000000432133675,2018-07-01
2018,8,71.39999929070473,2018-08-01
2018,9,0.20000000298023224,2018-09-01
2018,10,69.1999982893467,2018-10-01
2018,11,65.19999967515469,2018-11-01
2018,12,68.19999995827675,2018-12-01
2019,1,33.199999913573265,2019-01-01
2019,2,34.99999935925007,2019-02-01
2019,3,6.200000047683716,2019-03-01
2019,4,83.99999985098839,2019-04-01
2019,5,124.80000039935112,2019-05-01
2019,6,0.0,2019-06-01
2019,7,46.39999961853027,2019-07-01
2019,8,21.799999713897705,2019-08-01
2019,9,123.39999783039093,2019-09-01
2019,10,46.399999395012856,2019-10-01
2019,11,269.80000026524067,2019-11-01
2019,12,137.19999742507935,2019-12-01
2020,1,42.600000485777855,2020-01-01
2020,2,24.80000014603138,2020-02-01
2020,3,48.59999993443489,2020-03-01
2020,4,34.60000044107437,2020-04-01
2020,5,47.39999997615814,2020-05-01
2020,6,63.199999928474426,2020-06-01
2020,7,25.600000590085983,2020-07-01
2020,8,26.800000220537186,2020-08-01
2020,9,37.60000088810921,2020-09-01
2020,10,148.19999866187572,2020-10-01
2020,11,25.19999995827675,2020-11-01
2020,12,147.2000017464161,2020-12-01
2021,1,125.40000157058239,2021-01-01
2021,2,62.999998956918716,2021-02-01
2021,3,2.5999999046325684,2021-03-01
2021,4,86.39999933540821,2021-04-01
2021,5,63.00000013411045,2021-05-01
2021,6,16.200000166893005,2021-06-01
2021,7,16.40000019967556,2021-07-01
2021,8,23.80000029504299,2021-08-01
2021,9,71.59999912977219,2021-09-01
2021,10,28.600000381469727,2021-10-01
2021,11,53.700000278651714,2021-11-01
2021,12,124.49999949336052,2021-12-01
2022,1,42.59999953210354,2022-01-01
2022,2,32.99999962747097,2022-02-01
2022,3,44.80000019073486,2022-03-01
2022,4,61.39999881386757,2022-04-01
2022,5,16.19999995827675,2022-05-01
2022,6,1.400000050663948,2022-06-01
2022,7,2.0000000298023224,2022-07-01
2022,8,1.399999976158142,2022-08-01
