time_regular,rainfall_regular,rainfall_no_ss
1925-08-01,29.99999976158142,-16.71821230174789
1925-09-01,38.699999794363976,-50.3258279933292
1925-10-01,49.19999903440476,-89.34768296250738
1925-11-01,185.5500010848045,55.787418310028386
1925-12-01,72.04999972507358,-30.550000346769878
1926-01-01,122.64999902248384,40.45529705646713
1926-02-01,102.70000026375055,33.5675499412299
1926-03-01,29.800000116229057,-42.9804635536493
1926-04-01,114.60000102594496,42.388411653352705
1926-05-01,105.2999999858439,38.550993282777185
1926-06-01,20.70000024139881,-32.312582539303214
1926-07-01,31.599999345839024,5.150992695168153
1926-08-01,30.299999713897705,-16.418212349431606
1926-09-01,91.4999996125698,2.4741718248766205
1926-10-01,135.74999952316284,-2.7976824737492905
1926-11-01,312.4999984353781,182.73741566060195
